Tiera,F,197,3605439,1987
Caryn,F,196,3605439,1987
Kia,F,196,3605439,1987
Kirstin,F,196,3605439,1987
Lissette,F,196,3605439,1987
Mariel,F,196,3605439,1987
Shantell,F,196,3605439,1987
Tarah,F,196,3605439,1987
Cora,F,195,3605439,1987
Jeanna,F,195,3605439,1987
Karin,F,195,3605439,1987
Venessa,F,195,3605439,1987
Chana,F,194,3605439,1987
Griselda,F,193,3605439,1987
Ladonna,F,193,3605439,1987
Paola,F,193,3605439,1987
Shanta,F,193,3605439,1987
Dolores,F,192,3605439,1987
Edna,F,192,3605439,1987
Kristan,F,192,3605439,1987
Krysten,F,192,3605439,1987
Tamra,F,192,3605439,1987
Jamila,F,191,3605439,1987
Demetria,F,190,3605439,1987
Micaela,F,190,3605439,1987
Annmarie,F,189,3605439,1987
Krystin,F,189,3605439,1987
Micah,F,189,3605439,1987
Elaina,F,188,3605439,1987
Geneva,F,188,3605439,1987
Nakia,F,188,3605439,1987
Vicki,F,188,3605439,1987
Iesha,F,187,3605439,1987
Jesenia,F,187,3605439,1987
Meghann,F,186,3605439,1987
Kasandra,F,185,3605439,1987
Leandra,F,185,3605439,1987
Rena,F,185,3605439,1987
Sheree,F,185,3605439,1987
Tess,F,185,3605439,1987
Charmaine,F,184,3605439,1987
Rene,F,184,3605439,1987
Rosemarie,F,184,3605439,1987
Shakira,F,184,3605439,1987
Felecia,F,183,3605439,1987
Glenda,F,183,3605439,1987
Liana,F,183,3605439,1987
Siobhan,F,183,3605439,1987
Antionette,F,182,3605439,1987
Eunice,F,182,3605439,1987
Kaela,F,182,3605439,1987
Porsche,F,182,3605439,1987
Farrah,F,181,3605439,1987
Karli,F,181,3605439,1987
Madelyn,F,181,3605439,1987
Breann,F,180,3605439,1987
Chanelle,F,180,3605439,1987
Kalyn,F,180,3605439,1987
Katheryn,F,180,3605439,1987
Jonathan,F,179,3605439,1987
Karly,F,179,3605439,1987
Lisette,F,179,3605439,1987
Marian,F,179,3605439,1987
Ava,F,177,3605439,1987
Lakendra,F,177,3605439,1987
Lauryn,F,177,3605439,1987
Renae,F,177,3605439,1987
Terry,F,177,3605439,1987
Alessandra,F,176,3605439,1987
Marcy,F,176,3605439,1987
Sherrie,F,176,3605439,1987
Damaris,F,175,3605439,1987
Juana,F,175,3605439,1987
Kaycee,F,175,3605439,1987
Sheryl,F,175,3605439,1987
Tenisha,F,175,3605439,1987
Kacy,F,174,3605439,1987
Lia,F,174,3605439,1987
Tami,F,174,3605439,1987
Tyesha,F,174,3605439,1987
Jada,F,173,3605439,1987
Chastity,F,172,3605439,1987
Elsa,F,171,3605439,1987
Penny,F,171,3605439,1987
Stephenie,F,171,3605439,1987
Ami,F,170,3605439,1987
Cassondra,F,170,3605439,1987
Lynda,F,170,3605439,1987
Magdalena,F,170,3605439,1987
Denisse,F,169,3605439,1987
Georgina,F,169,3605439,1987
Kailey,F,169,3605439,1987
Louise,F,169,3605439,1987
William,F,169,3605439,1987
Jessenia,F,167,3605439,1987
Annamarie,F,166,3605439,1987
Francis,F,166,3605439,1987
Helena,F,166,3605439,1987
Sarai,F,166,3605439,1987
Shanae,F,166,3605439,1987
Stella,F,165,3605439,1987
Anjelica,F,164,3605439,1987
Jeana,F,164,3605439,1987
Rebeca,F,164,3605439,1987
Shanita,F,164,3605439,1987
Danica,F,163,3605439,1987
Davina,F,163,3605439,1987
Gabriel,F,163,3605439,1987
Lucinda,F,163,3605439,1987
Brigitte,F,162,3605439,1987
Cathleen,F,162,3605439,1987
Jaqueline,F,162,3605439,1987
Jeanine,F,162,3605439,1987
Shanell,F,162,3605439,1987
Tianna,F,162,3605439,1987
Francine,F,161,3605439,1987
Mari,F,161,3605439,1987
Kami,F,160,3605439,1987
Kaylyn,F,160,3605439,1987
Luisa,F,160,3605439,1987
Nicholas,F,160,3605439,1987
Racquel,F,160,3605439,1987
Denisha,F,159,3605439,1987
Graciela,F,159,3605439,1987
Johnna,F,159,3605439,1987
Kaylin,F,159,3605439,1987
Natosha,F,159,3605439,1987
Stephani,F,159,3605439,1987
Aja,F,158,3605439,1987
Eric,F,158,3605439,1987
Kaylie,F,158,3605439,1987
Ada,F,157,3605439,1987
Angeline,F,157,3605439,1987
Brook,F,157,3605439,1987
Danae,F,157,3605439,1987
Lourdes,F,157,3605439,1987
Maxine,F,157,3605439,1987
Dianne,F,156,3605439,1987
Magan,F,156,3605439,1987
Stacia,F,156,3605439,1987
Bertha,F,155,3605439,1987
Chelsi,F,155,3605439,1987
Latoria,F,155,3605439,1987
Misti,F,155,3605439,1987
Carey,F,154,3605439,1987
Christiana,F,154,3605439,1987
Mai,F,154,3605439,1987
Marcie,F,154,3605439,1987
Susie,F,154,3605439,1987
Latara,F,153,3605439,1987
Marci,F,153,3605439,1987
Keely,F,152,3605439,1987
Kindra,F,152,3605439,1987
Kirby,F,152,3605439,1987
Lina,F,152,3605439,1987
Mariela,F,152,3605439,1987
Scarlett,F,152,3605439,1987
Sondra,F,152,3605439,1987
Tawny,F,152,3605439,1987
Ahsley,F,151,3605439,1987
Britta,F,151,3605439,1987
Gena,F,151,3605439,1987
June,F,151,3605439,1987
Lizbeth,F,151,3605439,1987
Marion,F,151,3605439,1987
Rosalinda,F,151,3605439,1987
Salina,F,151,3605439,1987
Brittnee,F,150,3605439,1987
Cecily,F,150,3605439,1987
Cherelle,F,150,3605439,1987
Ida,F,150,3605439,1987
Sarina,F,150,3605439,1987
Shaquita,F,150,3605439,1987
Alexandrea,F,149,3605439,1987
Carli,F,149,3605439,1987
Shaneka,F,149,3605439,1987
Sherita,F,149,3605439,1987
Stephaine,F,149,3605439,1987
Whittney,F,149,3605439,1987
Corrine,F,148,3605439,1987
Karyn,F,148,3605439,1987
Malissa,F,148,3605439,1987
Margo,F,148,3605439,1987
Nicolle,F,148,3605439,1987
Shalonda,F,148,3605439,1987
Charissa,F,147,3605439,1987
Shanelle,F,147,3605439,1987
Brittny,F,146,3605439,1987
Cathryn,F,146,3605439,1987
Colette,F,146,3605439,1987
Hilda,F,146,3605439,1987
Juliet,F,146,3605439,1987
Kiersten,F,146,3605439,1987
Fabiola,F,145,3605439,1987
Kellye,F,145,3605439,1987
Kiera,F,145,3605439,1987
Marcela,F,145,3605439,1987
Rosalie,F,145,3605439,1987
Tabetha,F,145,3605439,1987
Chaya,F,144,3605439,1987
Gail,F,144,3605439,1987
Kendal,F,144,3605439,1987
Latia,F,144,3605439,1987
Mellissa,F,144,3605439,1987
Sunny,F,144,3605439,1987
Violet,F,144,3605439,1987
Aaron,F,143,3605439,1987
Fawn,F,143,3605439,1987
Jewel,F,143,3605439,1987
Lindy,F,143,3605439,1987
Candi,F,142,3605439,1987
Darla,F,142,3605439,1987
Kevin,F,142,3605439,1987
Kimber,F,142,3605439,1987
Ryann,F,142,3605439,1987
Shasta,F,142,3605439,1987
Amberly,F,141,3605439,1987
Brittnie,F,141,3605439,1987
Carlie,F,141,3605439,1987
Hazel,F,141,3605439,1987
Pearl,F,141,3605439,1987
Brandee,F,140,3605439,1987
Corrie,F,140,3605439,1987
Giovanna,F,140,3605439,1987
Leigha,F,140,3605439,1987
Leilani,F,140,3605439,1987
Mona,F,140,3605439,1987
Rosalyn,F,140,3605439,1987
Shanice,F,140,3605439,1987
Lashawn,F,139,3605439,1987
Natashia,F,139,3605439,1987
Tristan,F,139,3605439,1987
Colby,F,138,3605439,1987
Cristy,F,138,3605439,1987
Genesis,F,138,3605439,1987
Geraldine,F,138,3605439,1987
Jeri,F,138,3605439,1987
Nichelle,F,138,3605439,1987
Paulina,F,138,3605439,1987
Chelsy,F,137,3605439,1987
Shavon,F,137,3605439,1987
Chanda,F,136,3605439,1987
Malia,F,136,3605439,1987
Markita,F,136,3605439,1987
Mikaela,F,136,3605439,1987
Breana,F,135,3605439,1987
Corinna,F,135,3605439,1987
Franchesca,F,135,3605439,1987
Kandis,F,135,3605439,1987
Logan,F,135,3605439,1987
Shatara,F,135,3605439,1987
Adriane,F,134,3605439,1987
Asha,F,134,3605439,1987
Ivette,F,134,3605439,1987
Latanya,F,134,3605439,1987
Suzanna,F,134,3605439,1987
Tonia,F,134,3605439,1987
Tyra,F,134,3605439,1987
Codi,F,133,3605439,1987
Grecia,F,133,3605439,1987
Jo,F,133,3605439,1987
Marta,F,133,3605439,1987
Niki,F,133,3605439,1987
Therese,F,133,3605439,1987
Bernice,F,132,3605439,1987
Esperanza,F,132,3605439,1987
Reva,F,132,3605439,1987
Ashlei,F,131,3605439,1987
Daniele,F,131,3605439,1987
Julissa,F,131,3605439,1987
Kesha,F,131,3605439,1987
Annemarie,F,130,3605439,1987
Camilla,F,130,3605439,1987
Hali,F,130,3605439,1987
Katlin,F,130,3605439,1987
Marguerite,F,130,3605439,1987
Savanah,F,130,3605439,1987
Tasia,F,130,3605439,1987
Tiesha,F,130,3605439,1987
Ursula,F,130,3605439,1987
Cristin,F,129,3605439,1987
Kortney,F,129,3605439,1987
Laquisha,F,129,3605439,1987
Lashanda,F,129,3605439,1987
Sharee,F,129,3605439,1987
Danna,F,128,3605439,1987
Ebonie,F,128,3605439,1987
Ella,F,128,3605439,1987
Kiara,F,128,3605439,1987
Moriah,F,128,3605439,1987
Tana,F,128,3605439,1987
Brett,F,127,3605439,1987
Emilia,F,127,3605439,1987
Kallie,F,127,3605439,1987
Kiana,F,127,3605439,1987
Mellisa,F,127,3605439,1987
Brian,F,126,3605439,1987
Chante,F,126,3605439,1987
Cherise,F,126,3605439,1987
Dulce,F,126,3605439,1987
Genna,F,126,3605439,1987
Hana,F,126,3605439,1987
Jenni,F,126,3605439,1987
Kerrie,F,126,3605439,1987
Kyrie,F,126,3605439,1987
Lynnette,F,126,3605439,1987
Porscha,F,126,3605439,1987
Deandra,F,125,3605439,1987
Deena,F,125,3605439,1987
Joana,F,125,3605439,1987
Kandi,F,125,3605439,1987
Leona,F,125,3605439,1987
Merissa,F,125,3605439,1987
Thomas,F,125,3605439,1987
Afton,F,124,3605439,1987
Eryn,F,124,3605439,1987
Meggan,F,124,3605439,1987
Shantelle,F,124,3605439,1987
Elana,F,123,3605439,1987
Gianna,F,123,3605439,1987
Ilana,F,123,3605439,1987
Jacquelynn,F,123,3605439,1987
Kalie,F,123,3605439,1987
Karrie,F,123,3605439,1987
Laken,F,123,3605439,1987
Tisha,F,123,3605439,1987
Vannessa,F,123,3605439,1987
Elsie,F,122,3605439,1987
Erinn,F,122,3605439,1987
Kady,F,122,3605439,1987
Brigette,F,121,3605439,1987
Rhea,F,121,3605439,1987
Shaquana,F,121,3605439,1987
Sharita,F,121,3605439,1987
Susannah,F,121,3605439,1987
Alishia,F,120,3605439,1987
Brynn,F,120,3605439,1987
Consuelo,F,120,3605439,1987
Phyllis,F,120,3605439,1987
Stormy,F,120,3605439,1987
Tanika,F,120,3605439,1987
Tiarra,F,120,3605439,1987
Vickie,F,120,3605439,1987
Alena,F,119,3605439,1987
Alysa,F,119,3605439,1987
Jayne,F,119,3605439,1987
Josefina,F,119,3605439,1987
Kayce,F,119,3605439,1987
Mariam,F,119,3605439,1987
Sommer,F,119,3605439,1987
Vanesa,F,119,3605439,1987
Cassi,F,118,3605439,1987
Janee,F,118,3605439,1987
Kay,F,118,3605439,1987
Melina,F,118,3605439,1987
Shakia,F,118,3605439,1987
Timothy,F,118,3605439,1987
Iliana,F,117,3605439,1987
Ivory,F,117,3605439,1987
Kenyatta,F,117,3605439,1987
Shavonne,F,117,3605439,1987
Tamera,F,117,3605439,1987
Bethanie,F,116,3605439,1987
Francisca,F,116,3605439,1987
Greta,F,116,3605439,1987
Jaleesa,F,116,3605439,1987
Karie,F,116,3605439,1987
Mildred,F,116,3605439,1987
Sable,F,116,3605439,1987
Aleisha,F,115,3605439,1987
Anabel,F,115,3605439,1987
Anastacia,F,115,3605439,1987
Brittnay,F,115,3605439,1987
Rae,F,115,3605439,1987
Tammie,F,115,3605439,1987
Britteny,F,114,3605439,1987
Chantell,F,114,3605439,1987
Juliann,F,114,3605439,1987
Keli,F,114,3605439,1987
Nikia,F,114,3605439,1987
Shay,F,114,3605439,1987
Steven,F,114,3605439,1987
Valentina,F,114,3605439,1987
Elyssa,F,113,3605439,1987
Eve,F,113,3605439,1987
Gracie,F,113,3605439,1987
Haylee,F,113,3605439,1987
Leighann,F,113,3605439,1987
Lidia,F,113,3605439,1987
Marybeth,F,113,3605439,1987
Reina,F,113,3605439,1987
Shara,F,113,3605439,1987
Austin,F,112,3605439,1987
Avery,F,112,3605439,1987
Emerald,F,112,3605439,1987
Jaimee,F,112,3605439,1987
Juliette,F,112,3605439,1987
Lila,F,112,3605439,1987
Lynne,F,112,3605439,1987
Renita,F,112,3605439,1987
Salena,F,112,3605439,1987
Sherika,F,112,3605439,1987
Alesia,F,111,3605439,1987
Jason,F,111,3605439,1987
Kierra,F,111,3605439,1987
Myesha,F,111,3605439,1987
Petra,F,111,3605439,1987
Richard,F,111,3605439,1987
Shonda,F,111,3605439,1987
Bryanna,F,110,3605439,1987
Danika,F,110,3605439,1987
Destinee,F,110,3605439,1987
Marianna,F,110,3605439,1987
Shaniqua,F,110,3605439,1987
Baby,F,109,3605439,1987
Carlee,F,109,3605439,1987
Charlie,F,109,3605439,1987
Eugenia,F,109,3605439,1987
Fiona,F,109,3605439,1987
Jenae,F,109,3605439,1987
Jeremy,F,109,3605439,1987
Kasi,F,109,3605439,1987
Kymberly,F,109,3605439,1987
Lois,F,109,3605439,1987
Nia,F,109,3605439,1987
Phoebe,F,109,3605439,1987
Aleshia,F,108,3605439,1987
Bree,F,108,3605439,1987
Bria,F,108,3605439,1987
Desire,F,108,3605439,1987
Jacquelin,F,108,3605439,1987
Shandi,F,108,3605439,1987
Vera,F,108,3605439,1987
Yasmine,F,108,3605439,1987
Yuri,F,108,3605439,1987
Alayna,F,107,3605439,1987
Tegan,F,107,3605439,1987
Chanell,F,106,3605439,1987
Dani,F,106,3605439,1987
Florence,F,106,3605439,1987
Keesha,F,106,3605439,1987
Kenisha,F,106,3605439,1987
Kera,F,106,3605439,1987
Lacee,F,106,3605439,1987
Monet,F,106,3605439,1987
Shelia,F,106,3605439,1987
Skylar,F,106,3605439,1987
Angelia,F,105,3605439,1987
Catalina,F,105,3605439,1987
Dalia,F,105,3605439,1987
Haleigh,F,105,3605439,1987
Kassi,F,105,3605439,1987
Talisha,F,105,3605439,1987
Allyssa,F,104,3605439,1987
Bonita,F,104,3605439,1987
Devan,F,104,3605439,1987
Eleni,F,104,3605439,1987
Elvia,F,104,3605439,1987
Heaven,F,104,3605439,1987
Katina,F,104,3605439,1987
Shae,F,104,3605439,1987
Taisha,F,104,3605439,1987
Taneisha,F,104,3605439,1987
Trinity,F,104,3605439,1987
Alia,F,103,3605439,1987
Blake,F,103,3605439,1987
Kisha,F,103,3605439,1987
Madalyn,F,103,3605439,1987
Nicki,F,103,3605439,1987
Starla,F,103,3605439,1987
Tashina,F,103,3605439,1987
Adam,F,102,3605439,1987
Aubree,F,102,3605439,1987
Ayesha,F,102,3605439,1987
Daniell,F,102,3605439,1987
Deja,F,102,3605439,1987
Flor,F,102,3605439,1987
Joi,F,102,3605439,1987
Lindsy,F,102,3605439,1987
Maren,F,102,3605439,1987
Markie,F,102,3605439,1987
Reba,F,102,3605439,1987
Ronda,F,102,3605439,1987
Roseanna,F,102,3605439,1987
Addie,F,101,3605439,1987
Adina,F,101,3605439,1987
Drew,F,101,3605439,1987
Dusty,F,101,3605439,1987
Kenyetta,F,101,3605439,1987
Latricia,F,101,3605439,1987
Margie,F,101,3605439,1987
Margot,F,101,3605439,1987
May,F,101,3605439,1987
Mindi,F,101,3605439,1987
Rivka,F,101,3605439,1987
Sue,F,101,3605439,1987
Wendi,F,101,3605439,1987
Adria,F,100,3605439,1987
Amalia,F,100,3605439,1987
Brooklyn,F,100,3605439,1987
Crista,F,100,3605439,1987
Kayleen,F,100,3605439,1987
Malika,F,100,3605439,1987
Raina,F,100,3605439,1987
Rosie,F,100,3605439,1987
Shanon,F,100,3605439,1987
Aida,F,99,3605439,1987
Alix,F,99,3605439,1987
Anika,F,99,3605439,1987
Dallas,F,99,3605439,1987
Darci,F,99,3605439,1987
Jordyn,F,99,3605439,1987
Karlie,F,99,3605439,1987
Louisa,F,99,3605439,1987
Saundra,F,99,3605439,1987
Shardae,F,99,3605439,1987
Calli,F,98,3605439,1987
Cinthia,F,98,3605439,1987
Corie,F,98,3605439,1987
Elicia,F,98,3605439,1987
Holley,F,98,3605439,1987
Lilia,F,98,3605439,1987
Annalisa,F,97,3605439,1987
Dionne,F,97,3605439,1987
Dorian,F,97,3605439,1987
Jerri,F,97,3605439,1987
Kadie,F,97,3605439,1987
Lawanda,F,97,3605439,1987
Regan,F,97,3605439,1987
Roseann,F,97,3605439,1987
Shannan,F,97,3605439,1987
Shyla,F,97,3605439,1987
Viridiana,F,97,3605439,1987
Cali,F,96,3605439,1987
Libby,F,96,3605439,1987
Loni,F,96,3605439,1987
Lucille,F,96,3605439,1987
Priya,F,96,3605439,1987
Sidney,F,96,3605439,1987
Alyce,F,95,3605439,1987
Essence,F,95,3605439,1987
Jeanie,F,95,3605439,1987
Marlee,F,95,3605439,1987
Mireya,F,95,3605439,1987
Roxann,F,95,3605439,1987
Xiomara,F,95,3605439,1987
Aracely,F,94,3605439,1987
Danyel,F,94,3605439,1987
Harmony,F,94,3605439,1987
Michell,F,94,3605439,1987
Mikayla,F,94,3605439,1987
Steffanie,F,94,3605439,1987
Suzette,F,94,3605439,1987
Charli,F,93,3605439,1987
Concetta,F,93,3605439,1987
Kiesha,F,93,3605439,1987
Letitia,F,93,3605439,1987
Miesha,F,93,3605439,1987
Unique,F,93,3605439,1987
Alise,F,92,3605439,1987
Farah,F,92,3605439,1987
Isabelle,F,92,3605439,1987
Rachele,F,92,3605439,1987
Rosanne,F,92,3605439,1987
Shaunte,F,92,3605439,1987
Shoshana,F,92,3605439,1987
Skyler,F,92,3605439,1987
Thelma,F,92,3605439,1987
Amaris,F,91,3605439,1987
Brigid,F,91,3605439,1987
Chassidy,F,91,3605439,1987
Dixie,F,91,3605439,1987
Jacinda,F,91,3605439,1987
Kaitlynn,F,91,3605439,1987
Keeley,F,91,3605439,1987
Lashawnda,F,91,3605439,1987
Latesha,F,91,3605439,1987
Lenora,F,91,3605439,1987
Samara,F,91,3605439,1987
Shena,F,91,3605439,1987
Tierney,F,91,3605439,1987
Aubrie,F,90,3605439,1987
Cami,F,90,3605439,1987
Carole,F,90,3605439,1987
Elvira,F,90,3605439,1987
Elysia,F,90,3605439,1987
Faye,F,90,3605439,1987
Ivonne,F,90,3605439,1987
Jacob,F,90,3605439,1987
Jacqulyn,F,90,3605439,1987
Layla,F,90,3605439,1987
Rayna,F,90,3605439,1987
Shani,F,90,3605439,1987
Tamar,F,90,3605439,1987
Annika,F,89,3605439,1987
Belen,F,89,3605439,1987
Delores,F,89,3605439,1987
Lilian,F,89,3605439,1987
Mallori,F,89,3605439,1987
Shanay,F,89,3605439,1987
Shenika,F,89,3605439,1987
Starr,F,89,3605439,1987
Stefany,F,89,3605439,1987
Torie,F,89,3605439,1987
Vanity,F,89,3605439,1987
Arica,F,88,3605439,1987
Corrina,F,88,3605439,1987
Denice,F,88,3605439,1987
Joslyn,F,88,3605439,1987
Kalee,F,88,3605439,1987
Katrice,F,88,3605439,1987
Kelsy,F,88,3605439,1987
Lillie,F,88,3605439,1987
Makenzie,F,88,3605439,1987
Malerie,F,88,3605439,1987
Patrick,F,88,3605439,1987
Paulette,F,88,3605439,1987
Riley,F,88,3605439,1987
Sean,F,88,3605439,1987
Serina,F,88,3605439,1987
Tory,F,88,3605439,1987
China,F,87,3605439,1987
Ellie,F,87,3605439,1987
Jaymie,F,87,3605439,1987
Kayli,F,87,3605439,1987
Keosha,F,87,3605439,1987
Nakisha,F,87,3605439,1987
Quiana,F,87,3605439,1987
Shandra,F,87,3605439,1987
Sharde,F,87,3605439,1987
Shira,F,87,3605439,1987
Tempestt,F,87,3605439,1987
Vanna,F,87,3605439,1987
Alyssia,F,86,3605439,1987
Ariane,F,86,3605439,1987
Danyell,F,86,3605439,1987
Jaclynn,F,86,3605439,1987
Jeannine,F,86,3605439,1987
Jeniffer,F,86,3605439,1987
Kellyn,F,86,3605439,1987
Latavia,F,86,3605439,1987
Mabel,F,86,3605439,1987
Marlana,F,86,3605439,1987
Nataly,F,86,3605439,1987
Raechel,F,86,3605439,1987
Tatum,F,86,3605439,1987
Tiffaney,F,86,3605439,1987
Apryl,F,85,3605439,1987
Brielle,F,85,3605439,1987
Keila,F,85,3605439,1987
Larhonda,F,85,3605439,1987
Malory,F,85,3605439,1987
Susanne,F,85,3605439,1987
Tonisha,F,85,3605439,1987
Cassey,F,84,3605439,1987
Celena,F,84,3605439,1987
Coral,F,84,3605439,1987
Crystle,F,84,3605439,1987
Jeree,F,84,3605439,1987
Lakia,F,84,3605439,1987
Lela,F,84,3605439,1987
Lisamarie,F,84,3605439,1987
Sharika,F,84,3605439,1987
Sharlene,F,84,3605439,1987
Yanira,F,84,3605439,1987
Zachary,F,84,3605439,1987
Adele,F,83,3605439,1987
Angelita,F,83,3605439,1987
Arianne,F,83,3605439,1987
Charisse,F,83,3605439,1987
Cristen,F,83,3605439,1987
Deanne,F,83,3605439,1987
Estela,F,83,3605439,1987
Evan,F,83,3605439,1987
Lashay,F,83,3605439,1987
Linnea,F,83,3605439,1987
Melodie,F,83,3605439,1987
Patsy,F,83,3605439,1987
Rana,F,83,3605439,1987
Renata,F,83,3605439,1987
Cassaundra,F,82,3605439,1987
Charles,F,82,3605439,1987
Collette,F,82,3605439,1987
Frankie,F,82,3605439,1987
Jonna,F,82,3605439,1987
Kelsea,F,82,3605439,1987
Kinsey,F,82,3605439,1987
Quinn,F,82,3605439,1987
Anisha,F,81,3605439,1987
Berenice,F,81,3605439,1987
Cherrelle,F,81,3605439,1987
Dionna,F,81,3605439,1987
Jenessa,F,81,3605439,1987
Kenna,F,81,3605439,1987
Krystyna,F,81,3605439,1987
Lakita,F,81,3605439,1987
Magaly,F,81,3605439,1987
Maryanne,F,81,3605439,1987
Rachell,F,81,3605439,1987
Randa,F,81,3605439,1987
Shantae,F,81,3605439,1987
Shawnta,F,81,3605439,1987
Taneshia,F,81,3605439,1987
Tawnya,F,81,3605439,1987
Yajaira,F,81,3605439,1987
Aliza,F,80,3605439,1987
Ambar,F,80,3605439,1987
Anais,F,80,3605439,1987
Gwen,F,80,3605439,1987
Joselyn,F,80,3605439,1987
Kacee,F,80,3605439,1987
Kailee,F,80,3605439,1987
Lorna,F,80,3605439,1987
Natalee,F,80,3605439,1987
Sharday,F,80,3605439,1987
Shawanda,F,80,3605439,1987
Candyce,F,79,3605439,1987
Clarice,F,79,3605439,1987
Davida,F,79,3605439,1987
Gayle,F,79,3605439,1987
Kayley,F,79,3605439,1987
Mina,F,79,3605439,1987
Nelly,F,79,3605439,1987
Nicola,F,79,3605439,1987
Rosalind,F,79,3605439,1987
Tammi,F,79,3605439,1987
Annabel,F,78,3605439,1987
Antonette,F,78,3605439,1987
Dakota,F,78,3605439,1987
Dustin,F,78,3605439,1987
Jeffrey,F,78,3605439,1987
Jennica,F,78,3605439,1987
Jose,F,78,3605439,1987
Kaylynn,F,78,3605439,1987
Kenneth,F,78,3605439,1987
Lorin,F,78,3605439,1987
Mika,F,78,3605439,1987
Nickole,F,78,3605439,1987
Pricilla,F,78,3605439,1987
Reanna,F,78,3605439,1987
Rosario,F,78,3605439,1987
Sabina,F,78,3605439,1987
Shane,F,78,3605439,1987
Cassy,F,77,3605439,1987
Charla,F,77,3605439,1987
Ebonee,F,77,3605439,1987
Jammie,F,77,3605439,1987
Jenee,F,77,3605439,1987
Kattie,F,77,3605439,1987
Keona,F,77,3605439,1987
Khadija,F,77,3605439,1987
Nakeisha,F,77,3605439,1987
Niesha,F,77,3605439,1987
Tawana,F,77,3605439,1987
Amina,F,76,3605439,1987
Doreen,F,76,3605439,1987
Jannette,F,76,3605439,1987
Katerina,F,76,3605439,1987
Kathryne,F,76,3605439,1987
Latrisha,F,76,3605439,1987
Macy,F,76,3605439,1987
Page,F,76,3605439,1987
Sherell,F,76,3605439,1987
Tawanna,F,76,3605439,1987
Travis,F,76,3605439,1987
Alisia,F,75,3605439,1987
Benita,F,75,3605439,1987
Caprice,F,75,3605439,1987
Daryl,F,75,3605439,1987
Farren,F,75,3605439,1987
Ileana,F,75,3605439,1987
Isabella,F,75,3605439,1987
Jan,F,75,3605439,1987
Karisa,F,75,3605439,1987
Maia,F,75,3605439,1987
Mirna,F,75,3605439,1987
Misha,F,75,3605439,1987
Shakita,F,75,3605439,1987
Shanel,F,75,3605439,1987
Sherrell,F,75,3605439,1987
Stephen,F,75,3605439,1987
Thea,F,75,3605439,1987
Alba,F,74,3605439,1987
Ansley,F,74,3605439,1987
Ayana,F,74,3605439,1987
Danette,F,74,3605439,1987
Imelda,F,74,3605439,1987
Jacquline,F,74,3605439,1987
Katey,F,74,3605439,1987
Lizeth,F,74,3605439,1987
Lola,F,74,3605439,1987
Randall,F,74,3605439,1987
Randee,F,74,3605439,1987
Rosetta,F,74,3605439,1987
Sequoia,F,74,3605439,1987
Sharla,F,74,3605439,1987
Shellie,F,74,3605439,1987
Andra,F,73,3605439,1987
Benjamin,F,73,3605439,1987
Chelsee,F,73,3605439,1987
Evette,F,73,3605439,1987
Jalisa,F,73,3605439,1987
Karlee,F,73,3605439,1987
Keturah,F,73,3605439,1987
Keyonna,F,73,3605439,1987
Laquanda,F,73,3605439,1987
Leia,F,73,3605439,1987
Manda,F,73,3605439,1987
Milagros,F,73,3605439,1987
Nisha,F,73,3605439,1987
Shaunna,F,73,3605439,1987
Tamisha,F,73,3605439,1987
Winter,F,73,3605439,1987
Adela,F,72,3605439,1987
Adilene,F,72,3605439,1987
Bettina,F,72,3605439,1987
Blythe,F,72,3605439,1987
Candie,F,72,3605439,1987
Carlyn,F,72,3605439,1987
Carmela,F,72,3605439,1987
Chassity,F,72,3605439,1987
Courtnie,F,72,3605439,1987
Dalila,F,72,3605439,1987
Danita,F,72,3605439,1987
Darcie,F,72,3605439,1987
Johana,F,72,3605439,1987
Jovanna,F,72,3605439,1987
Lorie,F,72,3605439,1987
Meagen,F,72,3605439,1987
Nellie,F,72,3605439,1987
Scott,F,72,3605439,1987
Shantay,F,72,3605439,1987
Star,F,72,3605439,1987
Yessica,F,72,3605439,1987
Alysse,F,71,3605439,1987
Britani,F,71,3605439,1987
Brittiany,F,71,3605439,1987
Camelia,F,71,3605439,1987
Carmella,F,71,3605439,1987
Ciarra,F,71,3605439,1987
Coleen,F,71,3605439,1987
Estella,F,71,3605439,1987
Halie,F,71,3605439,1987
Jenniffer,F,71,3605439,1987
Kellee,F,71,3605439,1987
Keyana,F,71,3605439,1987
Larisa,F,71,3605439,1987
Latoyia,F,71,3605439,1987
Minerva,F,71,3605439,1987
Myranda,F,71,3605439,1987
Paloma,F,71,3605439,1987
Tressa,F,71,3605439,1987
Tyisha,F,71,3605439,1987
Viola,F,71,3605439,1987
Agnes,F,70,3605439,1987
Arika,F,70,3605439,1987
Aundrea,F,70,3605439,1987
Candise,F,70,3605439,1987
Charlee,F,70,3605439,1987
Deann,F,70,3605439,1987
Jenell,F,70,3605439,1987
Kelcie,F,70,3605439,1987
